DATEPRD,WELL_BORE_CODE,BLOCK,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
2016-03-02,Well-W1,Andaman III,24.0,0.0,27.0017125,27.0017125,81.95406729166666,0.65600875,268.9,42430.89,1358.12,,production
2016-03-03,Well-W1,Andaman III,24.0,0.0,26.956343541666666,26.956343541666666,82.42999541666667,0.640794375,266.08,42263.96,1351.4,,production
2016-03-04,Well-W1,Andaman III,24.0,0.0,27.047321041666667,27.047321041666667,81.88560083333333,0.7875577083333334,264.09,41885.13,1340.14,,production
2016-03-05,Well-W1,Andaman III,24.0,0.0,26.8934,26.8934,81.95173645833333,0.7008783333333334,260.42,41455.96,1342.23,,production
2016-03-06,Well-W1,Andaman III,24.0,0.0,26.86394,26.86394,81.95493520833334,0.65887625,260.01,41228.63,1339.3,,production
2016-03-07,Well-W1,Andaman III,24.0,0.0,26.762273125,26.762273125,82.07152,0.537276875,257.3,40949.12,1330.17,,production
2016-03-08,Well-W1,Andaman III,24.0,0.0,27.091431666666665,27.091431666666665,80.886121875,0.8014033333333334,254.39,40657.44,1320.73,,production
2016-03-09,Well-W1,Andaman III,24.0,0.0,27.136089583333334,27.136089583333334,81.206898125,0.7752833333333333,251.09,40205.36,1313.19,,production
2016-03-10,Well-W1,Andaman III,24.0,0.0,27.066573125,27.066573125,81.33193020833333,0.7279258333333334,250.98,39803.44,1308.19,,production
2016-03-11,Well-W1,Andaman III,24.0,0.0,27.300575833333333,27.300575833333333,80.31098895833334,0.9416641666666666,247.77,39556.38,1300.11,,production
2016-03-12,Well-W1,Andaman III,24.0,0.0,26.955809791666667,26.955809791666667,79.857154375,0.983003125,247.14,39480.12,1376.86,,production
2016-03-13,Well-W1,Andaman III,24.0,0.0,27.492984375,27.492984375,79.975510625,0.8674629166666666,238.35,38731.25,1298.09,,production
2016-03-14,Well-W1,Andaman III,24.0,0.0,26.25383645833333,26.25383645833333,82.16759979166666,0.534938125,245.19,39218.47,1326.14,,production
2016-03-15,Well-W1,Andaman III,24.0,0.0,26.195249166666667,26.195249166666667,82.369085625,0.4802166666666667,243.12,38989.03,1321.76,,production
2016-03-16,Well-W1,Andaman III,24.0,0.0,26.197403541666667,26.197403541666667,82.41103395833333,0.4802820833333333,245.9,39731.66,1316.25,,production
2016-03-17,Well-W1,Andaman III,24.0,0.0,26.204183125,26.204183125,82.49023479166667,0.4781902083333333,233.53,37544.12,1234.49,,production
2016-03-18,Well-W1,Andaman III,24.0,0.0,26.36352083333333,26.36352083333333,82.33064041666667,0.4652066666666666,230.16,37595.67,1305.25,,production
2016-03-19,Well-W1,Andaman III,24.0,0.0,26.26377270833333,26.26377270833333,82.25611083333334,0.500020625,228.0,37464.58,1319.15,,production
2016-03-20,Well-W1,Andaman III,24.0,0.0,26.368501041666665,26.368501041666665,82.15704020833333,0.4718133333333333,229.51,37272.87,1315.44,,production
2016-03-21,Well-W1,Andaman III,24.0,0.0,26.55387458333333,26.55387458333333,82.04933791666667,0.429683125,227.01,37095.49,1300.19,,production
2016-03-22,Well-W1,Andaman III,24.0,0.0,26.507165416666663,26.507165416666663,82.27262625,0.4073104166666667,219.85,35522.65,1290.22,,production
2016-03-23,Well-W1,Andaman III,24.0,0.0,26.72458520833333,26.72458520833333,82.18902166666666,0.5013939583333333,218.29,35045.02,1292.83,,production
2016-03-24,Well-W1,Andaman III,24.0,0.0,27.083782916666667,27.083782916666667,80.34905916666666,0.7960889583333334,219.77,35639.64,1295.03,,production
2016-03-25,Well-W1,Andaman III,24.0,0.0,26.741089375,26.741089375,81.39895770833333,0.6668770833333333,220.9,36014.69,1296.23,,production
2016-03-26,Well-W1,Andaman III,24.0,0.0,27.289283333333334,27.289283333333334,79.17793458333334,0.955494375,216.63,35611.64,1278.26,,production
2016-03-27,Well-W1,Andaman III,23.0,0.0,27.497784130434784,27.497784130434784,78.33312108695652,0.9239865217391304,205.99,34246.4,1215.19,,production
2016-03-28,Well-W1,Andaman III,24.0,0.0,27.40180458333333,27.40180458333333,80.181596875,0.7657947916666666,211.56,35021.7,1263.17,,production
2016-03-29,Well-W1,Andaman III,24.0,0.0,27.013109375,27.013109375,81.08685,0.436591875,213.02,34900.56,1270.86,,production
2016-03-30,Well-W1,Andaman III,24.0,0.0,27.045579166666663,27.045579166666663,81.33231104166667,0.48555625,208.1,34088.48,1271.88,,production
2016-03-31,Well-W1,Andaman III,24.0,0.0,27.285852708333334,27.285852708333334,81.17294791666667,0.4444633333333333,204.04,33268.98,1255.4,,production
2016-04-01,Well-W1,Andaman III,24.0,0.0,27.797950625,27.797950625,78.87660375,0.8940047916666667,200.49,32603.01,1249.04,,production
2016-04-02,Well-W1,Andaman III,24.0,0.0,27.575447291666663,27.575447291666663,79.31411270833334,0.6328154166666666,197.48,32515.74,1248.49,,production
2016-04-03,Well-W1,Andaman III,24.0,0.0,27.39101979166667,27.39101979166667,80.44742708333334,0.5851420833333333,198.76,32522.78,1247.05,,production
2016-04-04,Well-W1,Andaman III,24.0,0.0,27.154962291666667,27.154962291666667,80.55546125,0.63645875,199.0,32328.85,1322.09,,production
2016-04-05,Well-W1,Andaman III,24.0,0.0,27.038309166666668,27.038309166666668,80.71523541666667,0.689745625,198.27,32479.15,1266.53,,production
2016-04-06,Well-W1,Andaman III,22.83333,0.0,28.450255345843114,28.450255345843114,78.64659836830633,1.933604292746612,167.16,28126.12,1114.72,,production
2016-04-07,Well-W1,Andaman III,24.0,0.0,26.479671875,26.479671875,81.93121395833333,0.47247125,196.96,31740.74,1310.26,,production
2016-04-08,Well-W1,Andaman III,24.0,0.0,26.26296083333333,26.26296083333333,81.93967020833334,0.4354191666666667,222.82,36763.88,1264.94,,production
2016-04-09,Well-W1,Andaman III,24.0,0.0,26.45117625,26.45117625,80.74135979166667,0.7442833333333333,217.22,35805.77,1251.15,,production
2016-04-10,Well-W1,Andaman III,24.0,0.0,26.425355625,26.425355625,80.03278895833333,0.7289695833333333,215.98,35248.17,1238.12,,production
2016-04-11,Well-W1,Andaman III,24.0,0.0,26.331677916666667,26.331677916666667,80.500788125,0.6197145833333333,211.09,35164.06,1234.59,,production
2016-04-12,Well-W1,Andaman III,24.0,0.0,26.415989791666668,26.415989791666668,79.61738604166666,0.7097666666666667,204.61,34026.18,1231.24,,production
2016-04-13,Well-W1,Andaman III,24.0,0.0,26.44199625,26.44199625,79.57296041666666,0.727208125,204.27,33838.07,1220.49,,production
2016-04-14,Well-W1,Andaman III,24.0,0.0,26.129483541666666,26.129483541666666,81.03765520833333,0.4000614583333333,205.6,33573.84,1219.86,,production
2016-04-15,Well-W1,Andaman III,24.0,0.0,26.17063020833333,26.17063020833333,80.810184375,0.4322625,199.84,33249.13,1217.36,,production
2016-04-16,Well-W1,Andaman III,24.0,0.0,26.13914083333333,26.13914083333333,80.57888729166666,0.4221077083333333,211.33,41066.67,1256.03,,production
2016-04-17,Well-W1,Andaman III,24.0,0.0,25.963390208333333,25.963390208333333,80.474954375,0.5965322916666667,218.97,40958.99,1265.65,,production
2016-04-18,Well-W1,Andaman III,24.0,0.0,26.26090583333333,26.26090583333333,80.01909208333333,0.6624379166666666,187.47,33474.49,1305.03,,production
2016-04-19,Well-W1,Andaman III,24.0,0.0,26.202680416666663,26.202680416666663,80.86647083333334,0.501060625,223.85,36789.77,1240.86,,production
2016-04-20,Well-W1,Andaman III,24.0,0.0,26.22033770833333,26.22033770833333,80.26009083333334,0.5312741666666667,216.57,37203.84,1228.28,,production
2016-04-21,Well-W1,Andaman III,24.0,0.0,26.143065,26.143065,80.76125875,0.452055,209.75,32906.03,1223.06,,production
2016-04-22,Well-W1,Andaman III,24.0,0.0,26.163025625,26.163025625,81.33524166666666,0.5016697916666667,198.75,29910.74,1260.72,,production
2016-04-23,Well-W1,Andaman III,24.0,0.0,26.24516958333333,26.24516958333333,81.13730916666667,0.545415,207.28,33341.26,1265.61,,production
2016-04-24,Well-W1,Andaman III,24.0,0.0,26.197357916666668,26.197357916666668,81.44097770833334,0.4887116666666666,202.13,32639.51,1279.96,,production
2016-04-25,Well-W1,Andaman III,24.0,0.0,26.360211875,26.360211875,80.51975895833333,0.49924,207.17,33244.2,1222.31,,production
2016-04-26,Well-W1,Andaman III,24.0,0.0,26.41947645833333,26.41947645833333,79.98726354166666,0.483316875,211.56,33869.79,1210.97,,production
2016-04-27,Well-W1,Andaman III,24.0,0.0,26.338952916666667,26.338952916666667,80.22405708333334,0.3812210416666666,208.61,33629.38,1191.41,,production
2016-04-28,Well-W1,Andaman III,24.0,0.0,26.429349791666667,26.429349791666667,79.91055520833334,0.5389977083333334,210.84,33158.38,1178.96,,production
2016-04-29,Well-W1,Andaman III,24.0,0.0,26.57310375,26.57310375,78.30812729166666,0.6870914583333333,199.25,31484.07,1185.44,,production
2016-04-30,Well-W1,Andaman III,24.0,0.0,26.36136020833333,26.36136020833333,79.458189375,0.5550072916666666,199.09,31371.75,1175.82,,production
2016-05-01,Well-W1,Andaman III,24.0,0.0,26.513667708333333,26.513667708333333,77.41346895833334,0.85848875,193.89,31273.22,1163.49,,production
2016-05-02,Well-W1,Andaman III,24.0,0.0,26.436194166666667,26.436194166666667,77.28973229166667,0.8386464583333333,201.14,32438.11,1167.2,,production
2016-05-03,Well-W1,Andaman III,24.0,0.0,26.22672083333333,26.22672083333333,78.36879916666666,0.6096504166666666,201.03,32199.8,1176.73,,production
2016-05-04,Well-W1,Andaman III,24.0,0.0,26.43223208333333,26.43223208333333,78.27807375,0.78465625,199.27,31758.79,1182.84,,production
2016-05-05,Well-W1,Andaman III,24.0,0.0,26.47401125,26.47401125,78.063354375,0.8573860416666667,200.49,31653.97,1188.3,,production
2016-05-06,Well-W1,Andaman III,24.0,0.0,26.325213125,26.325213125,78.794793125,0.7024160416666667,201.32,31617.66,1180.18,,production
2016-05-07,Well-W1,Andaman III,24.0,0.0,26.215700625,26.215700625,79.385234375,0.5573910416666666,200.43,31745.21,1178.02,,production
2016-05-08,Well-W1,Andaman III,24.0,0.0,26.387790625,26.387790625,78.54168375,0.752574375,199.77,31496.17,1173.38,,production
2016-05-09,Well-W1,Andaman III,24.0,0.0,26.321983125,26.321983125,78.72527708333334,0.80618625,197.2,31176.06,1181.65,,production
2016-05-10,Well-W1,Andaman III,24.0,0.0,26.12862145833333,26.12862145833333,80.078314375,0.5933429166666667,194.87,30825.23,1566.06,,production
2016-05-11,Well-W1,Andaman III,24.0,0.0,26.060479166666667,26.060479166666667,80.29486145833333,0.4572964583333333,194.21,30795.22,1152.77,,production
2016-05-12,Well-W1,Andaman III,24.0,0.0,25.98360770833333,25.98360770833333,80.51147479166667,0.390786875,192.59,30605.57,1152.65,,production
2016-05-13,Well-W1,Andaman III,24.0,0.0,26.06851520833333,26.06851520833333,79.75047770833334,0.416831875,191.23,30374.23,1153.07,,production
2016-05-14,Well-W1,Andaman III,24.0,0.0,26.13793708333333,26.13793708333333,79.284449375,0.4739485416666666,189.54,30155.46,1147.01,,production
2016-05-15,Well-W1,Andaman III,20.5,0.0,28.84812682926829,28.84812682926829,71.72606878048781,3.0707039024390244,146.36,23608.34,892.33,,production
2016-05-16,Well-W1,Andaman III,24.0,0.0,26.06309375,26.06309375,80.34281854166667,0.35851,190.97,22017.68,1161.61,,production
2016-05-17,Well-W1,Andaman III,24.0,0.0,26.0622075,26.0622075,80.53268416666667,0.3585814583333333,187.88,30089.2,1141.85,,production
2016-05-18,Well-W1,Andaman III,24.0,0.0,26.117782708333333,26.117782708333333,80.43861583333333,0.4145747916666666,186.86,30027.19,1137.07,,production
2016-05-19,Well-W1,Andaman III,24.0,0.0,26.229954375,26.229954375,79.72124916666667,0.5280145833333333,185.12,29825.36,1133.15,,production
2016-05-20,Well-W1,Andaman III,24.0,0.0,26.317620625,26.317620625,79.739253125,0.621093125,184.86,29395.95,1131.49,,production
2016-05-21,Well-W1,Andaman III,24.0,0.0,26.363361666666663,26.363361666666663,79.777304375,0.6699685416666666,182.24,28916.86,1145.11,,production
2016-05-22,Well-W1,Andaman III,24.0,0.0,26.176561666666668,26.176561666666668,80.342213125,0.4728379166666667,183.08,29157.08,1166.02,,production
2016-05-23,Well-W1,Andaman III,24.0,0.0,26.014693333333334,26.014693333333334,80.78248375,0.324556875,183.82,29301.81,1168.53,,production
2016-05-24,Well-W1,Andaman III,24.0,0.0,26.072473958333333,26.072473958333333,80.26394083333334,0.38346625,185.07,29487.59,1166.0,,production
2016-05-25,Well-W1,Andaman III,24.0,0.0,26.051367916666667,26.051367916666667,80.520175,0.356081875,185.85,29495.92,1160.13,,production
2016-05-26,Well-W1,Andaman III,24.0,0.0,25.998619375,25.998619375,80.961224375,0.3014697916666666,185.89,29511.08,1161.67,,production
2016-05-27,Well-W1,Andaman III,24.0,0.0,26.0158525,26.0158525,81.12857645833333,0.320191875,184.12,29310.49,1160.04,,production
2016-05-28,Well-W1,Andaman III,24.0,0.0,26.06440041666667,26.06440041666667,81.26844666666666,0.3706064583333333,184.75,29430.59,1167.85,,production
2016-05-29,Well-W1,Andaman III,24.0,0.0,26.260087708333334,26.260087708333334,80.74356979166667,0.579345625,182.98,29324.39,1169.91,,production
2016-05-30,Well-W1,Andaman III,24.0,0.0,25.97169833333333,25.97169833333333,81.22080333333334,0.2736995833333333,182.4,28927.47,1162.28,,production
2016-05-31,Well-W1,Andaman III,24.0,0.0,26.02117708333333,26.02117708333333,80.73518666666666,0.3523920833333333,185.9,29572.14,1159.39,,production
2016-06-01,Well-W1,Andaman III,24.0,0.0,26.04504395833333,26.04504395833333,80.46838854166667,0.3664054166666666,185.75,29185.44,1152.88,,production
2016-06-02,Well-W1,Andaman III,24.0,0.0,26.075132083333333,26.075132083333333,80.49418145833333,0.3744941666666667,184.28,29399.37,1162.23,,production
2016-06-03,Well-W1,Andaman III,24.0,0.0,25.973660416666668,25.973660416666668,81.11957395833333,0.2849558333333333,175.83,28223.0,1144.95,,production
2016-06-04,Well-W1,Andaman III,24.0,0.0,26.00861833333333,26.00861833333333,80.66765145833334,0.3203666666666667,185.69,30511.44,1163.78,,production
2016-06-05,Well-W1,Andaman III,24.0,0.0,26.008875,26.008875,80.70103145833333,0.310715625,186.7,30459.49,1167.43,,production
2016-06-06,Well-W1,Andaman III,24.0,0.0,26.018833541666663,26.018833541666663,81.04282958333333,0.3225460416666666,186.99,30363.7,1171.46,,production
2016-06-07,Well-W1,Andaman III,24.0,0.0,26.053194791666662,26.053194791666662,81.05137791666667,0.3644010416666666,187.6,30555.15,1177.59,,production
2016-06-08,Well-W1,Andaman III,16.25833,0.0,26.20836408118177,26.20836408118177,80.71838697389585,0.8150757934055958,116.93,19085.67,726.73,,production
2016-06-09,Well-W1,Andaman III,15.0,0.0,26.31635579741066,26.31635579741066,78.48039414408522,0.6143422003465697,96.32,15644.36,651.13,,production
2016-06-10,Well-W1,Andaman III,24.0,0.0,26.308325,26.308325,79.99579875,0.6193764583333333,187.51,30822.66,1209.98,,production
2016-06-11,Well-W1,Andaman III,24.0,0.0,26.33240895833333,26.33240895833333,80.07567729166666,0.6429447916666666,188.19,30443.63,1189.55,,production
2016-06-12,Well-W1,Andaman III,24.0,0.0,26.45207041666667,26.45207041666667,78.869965625,0.779725,179.18,28861.93,1123.9,,production
2016-06-13,Well-W1,Andaman III,24.0,0.0,26.520981875,26.520981875,79.36832854166667,0.8329820833333333,187.63,30439.78,1192.04,,production
2016-06-14,Well-W1,Andaman III,24.0,0.0,26.58173791666667,26.58173791666667,78.46621916666666,0.8840210416666666,188.28,30317.48,1191.66,,production
2016-06-15,Well-W1,Andaman III,24.0,0.0,26.56715,26.56715,79.26038854166667,0.8693641666666667,187.06,30177.91,1198.43,,production
2016-06-16,Well-W1,Andaman III,24.0,0.0,26.61218,26.61218,79.22475,0.91054,188.56,30339.5,1206.3,,production
2016-06-17,Well-W1,Andaman III,24.0,0.0,26.24772145833333,26.24772145833333,80.37365458333333,0.5461347916666667,186.17,29662.3,1196.54,,production
2016-06-18,Well-W1,Andaman III,24.0,0.0,26.320943541666665,26.320943541666665,79.64954604166667,0.640905625,186.43,29828.71,1193.65,,production
2016-06-19,Well-W1,Andaman III,24.0,0.0,26.301539583333334,26.301539583333334,80.27005395833334,0.6200264583333334,186.61,29778.97,1198.43,,production
2016-06-20,Well-W1,Andaman III,24.0,0.0,26.449308958333333,26.449308958333333,79.422691875,0.75687375,187.02,29788.52,1196.17,,production
2016-06-21,Well-W1,Andaman III,24.0,0.0,26.392824375,26.392824375,80.33756291666667,0.7065047916666667,186.45,29755.82,1201.82,,production
2016-06-22,Well-W1,Andaman III,24.0,0.0,26.564828125,26.564828125,79.75887645833333,0.9101029166666668,186.03,29759.69,1202.08,,production
2016-06-23,Well-W1,Andaman III,24.0,0.0,26.427870833333333,26.427870833333333,80.41448583333333,0.7636225,186.14,29860.23,1213.96,,production
2016-06-24,Well-W1,Andaman III,24.0,0.0,26.23138270833333,26.23138270833333,81.26594625,0.5415579166666666,186.37,29749.3,1197.09,,production
2016-06-25,Well-W1,Andaman III,24.0,0.0,26.27369270833333,26.27369270833333,81.14831333333333,0.590923125,184.92,29630.87,1197.46,,production
2016-06-26,Well-W1,Andaman III,24.0,0.0,26.221179791666668,26.221179791666668,80.92590666666666,0.5213814583333334,185.41,29748.89,1198.32,,production
2016-06-27,Well-W1,Andaman III,24.0,0.0,26.34819458333333,26.34819458333333,80.51363625,0.6638070833333334,182.8,29322.63,1194.83,,production
2016-06-28,Well-W1,Andaman III,24.0,0.0,26.5199625,26.5199625,79.870811875,0.8318527083333334,184.23,29627.8,1193.67,,production
2016-06-29,Well-W1,Andaman III,24.0,0.0,26.41648125,26.41648125,80.46532541666667,0.7460527083333334,184.42,29648.29,1196.06,,production
2016-06-30,Well-W1,Andaman III,24.0,0.0,26.407050833333333,26.407050833333333,80.036409375,0.7089470833333333,182.81,29540.87,1198.33,,production
2016-07-01,Well-W1,Andaman III,24.0,0.0,26.604789791666665,26.604789791666665,79.98828958333333,0.788685625,185.36,29491.31,1195.77,,production
2016-07-02,Well-W1,Andaman III,24.0,0.0,26.331485416666663,26.331485416666663,80.47945541666667,0.6340464583333333,183.0,29483.26,1200.9,,production
2016-07-03,Well-W1,Andaman III,24.0,0.0,26.37394958333333,26.37394958333333,80.49344354166666,0.6725914583333333,184.55,29314.23,1195.0,,production
2016-07-04,Well-W1,Andaman III,24.0,0.0,26.26685270833333,26.26685270833333,80.86725791666667,0.5629210416666667,181.4,29303.76,1200.38,,production
2016-07-05,Well-W1,Andaman III,24.0,0.0,26.198080416666667,26.198080416666667,81.108355,0.5007389583333334,183.58,29342.87,1194.06,,production
2016-07-06,Well-W1,Andaman III,24.0,0.0,26.229444583333333,26.229444583333333,80.80529208333333,0.5445647916666667,176.83,29172.08,1200.24,,production
2016-07-07,Well-W1,Andaman III,24.0,0.0,26.41581958333333,26.41581958333333,80.158856875,0.71838125,182.4,29936.51,1214.33,,production
2016-07-08,Well-W1,Andaman III,24.0,0.0,26.46622895833333,26.46622895833333,80.101920625,0.769151875,181.6,29966.21,1213.38,,production
2016-07-09,Well-W1,Andaman III,23.5,0.0,26.748374769387237,26.748374769387237,79.88324428309787,0.9275231340851064,176.04,28764.65,893.71,,production
2016-07-10,Well-W1,Andaman III,24.0,0.0,26.277708541666662,26.277708541666662,79.81411208333333,0.5866875,188.96,31255.2,1182.86,,production
2016-07-11,Well-W1,Andaman III,23.66667,0.0,26.75188502611901,26.75188502611901,79.54666737370319,0.8781987722776378,180.55,29824.06,1129.54,,production
2016-07-12,Well-W1,Andaman III,24.0,0.0,26.186149791666665,26.186149791666665,80.37456270833333,0.2554079166666667,189.74,30906.26,1169.29,,production
2016-07-13,Well-W1,Andaman III,14.89167,0.0,26.387331887182565,26.387331887182565,80.30823178221785,0.6403013975867046,106.49,16471.68,660.91,,production
2016-07-14,Well-W1,Andaman III,6.5,0.0,30.032466692307693,30.032466692307693,62.55262038461539,4.341411307692308,47.82,7652.04,286.76,,production
2016-07-15,Well-W1,Andaman III,14.44167,0.0,40.06047445553735,40.06047445553735,48.64014621707185,18.99621994256205,38.42,6150.89,271.54,,production
2016-07-16,Well-W1,Andaman III,24.0,0.0,39.66726729166667,39.66726729166667,58.45389375,17.951315625,184.02,29442.57,998.02,,production
2016-07-17,Well-W1,Andaman III,20.72592,0.0,38.825381745230125,38.825381745230125,58.71655887465068,17.078221188275357,80.78,12933.52,399.19,,production
2016-07-18,Well-W1,Andaman III,24.0,0.0,33.95387354166667,33.95387354166667,68.03298833333334,11.833174166666666,125.94,20158.23,812.9,,production
2016-07-19,Well-W1,Andaman III,24.0,0.0,26.999265,26.999265,77.53343,4.719148125,143.87,23020.36,1112.91,,production
2016-07-20,Well-W1,Andaman III,24.0,0.0,27.09394645833333,27.09394645833333,76.75124979166667,4.816893125,145.49,23270.27,1030.59,,production
2016-07-21,Well-W1,Andaman III,24.0,0.0,26.946253541666668,26.946253541666668,78.404583125,4.664529375,142.5,22801.67,976.58,,production
2016-07-22,Well-W1,Andaman III,24.0,0.0,27.750885416666662,27.750885416666662,78.21986583333333,5.512783333333333,134.8,21569.02,968.17,,production
2016-07-23,Well-W1,Andaman III,24.0,0.0,26.35299895833333,26.35299895833333,79.19132083333334,4.2872497916666665,136.3,21807.05,989.13,,production
2016-07-24,Well-W1,Andaman III,24.0,0.0,26.171817916666665,26.171817916666665,79.10546729166667,4.3879325,139.91,22385.53,996.87,,production
2016-07-25,Well-W1,Andaman III,24.0,0.0,28.91674893617021,28.91674893617021,74.30676659574468,7.174393404255319,133.66,21383.6,878.39,,production
2016-07-26,Well-W1,Andaman III,24.0,0.0,31.294068541666668,31.294068541666668,71.56902,9.692469583333333,129.53,20719.18,837.4,,production
2016-07-27,Well-W1,Andaman III,24.0,0.0,31.44747145833333,31.44747145833333,71.78390875,9.853029166666667,126.9,20303.61,905.64,,production
2016-07-28,Well-W1,Andaman III,24.0,0.0,31.44045708333333,31.44045708333333,71.41563166666667,9.775841875,128.63,20581.42,941.79,,production
2016-07-29,Well-W1,Andaman III,24.0,0.0,31.308998958333333,31.308998958333333,72.86446291666667,9.684145416666668,130.18,20427.41,953.36,,production
2016-07-30,Well-W1,Andaman III,24.0,0.0,31.090858333333333,31.090858333333333,73.00538770833333,9.513371666666666,132.63,21016.34,975.55,,production
2016-07-31,Well-W1,Andaman III,24.0,0.0,30.13242375,30.13242375,73.88757104166666,8.553615416666666,131.94,20464.37,955.02,,production
2016-08-01,Well-W1,Andaman III,24.0,0.0,29.73502625,29.73502625,74.522209375,8.185678125,136.17,20696.74,931.34,,production
2016-08-02,Well-W1,Andaman III,24.0,0.0,30.963612291666667,30.963612291666667,72.33970895833333,9.368648125,129.85,21210.16,889.32,,production
2016-08-03,Well-W1,Andaman III,24.0,0.0,32.49933375,32.49933375,68.51380416666667,10.182698541666667,123.16,18692.57,1203.96,,production
2016-08-04,Well-W1,Andaman III,24.0,0.0,32.43672395833333,32.43672395833333,69.73170229166666,8.575714791666666,118.81,21069.49,1006.11,,production
2016-08-05,Well-W1,Andaman III,24.0,0.0,32.42098125,32.42098125,69.44016645833334,8.543904791666666,121.77,19527.95,915.96,,production
2016-08-06,Well-W1,Andaman III,24.0,0.0,32.40216916666667,32.40216916666667,69.25337729166667,8.546310416666667,118.7,18916.66,860.51,,production
2016-08-07,Well-W1,Andaman III,24.0,0.0,32.61473458333333,32.61473458333333,64.37532166666666,8.751551041666668,119.96,20282.28,863.42,,production
2016-08-08,Well-W1,Andaman III,24.0,0.0,32.411693541666665,32.411693541666665,65.40142395833334,8.517839166666667,119.63,19170.05,863.73,,production
2016-08-09,Well-W1,Andaman III,23.75,0.0,32.7873845249221,32.7873845249221,66.19863163602948,8.982104777301053,110.61,18060.66,817.25,,production
2016-08-10,Well-W1,Andaman III,24.0,0.0,32.752006458333334,32.752006458333334,67.101546875,8.87000625,118.12,19262.51,850.79,,production
2016-08-11,Well-W1,Andaman III,24.0,0.0,32.819491041666666,32.819491041666666,66.37839645833333,8.909327291666667,120.41,19069.01,854.05,,production
2016-08-12,Well-W1,Andaman III,22.14167,0.0,33.14661422131664,33.14661422131664,64.9614159382061,9.2609161884492,104.84,16599.63,880.7,,production
2016-08-13,Well-W1,Andaman III,0.0,0.0,2.00682,2.00682,18.66729,0.5355,0.0,0.0,0.0,,production
2016-08-14,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-15,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-16,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-17,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-18,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-19,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.0,,production
2016-08-20,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-21,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-22,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-23,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-24,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.00333,0.0,0.0,0.0,,production
2016-08-25,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-26,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-27,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-28,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-29,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-30,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-08-31,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,,production
2016-09-01,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-02,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-03,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-04,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-05,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-06,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-07,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-08,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-09,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2016-09-10,Well-W1,Andaman III,0.0,0.0,0.0,0.0,0.0,0.00584,0.0,0.0,0.0,,production
